80001,N-318,12/11/2014,N-318,,19999N NPRClearing  (N),NPR,,90315, 0.00 ," 90,315.00 ",US Dollar,Dec 2014 [Mangsir 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Payment of Orient Hydro,Payment of Orient Hydro,99.10023591
80002,N-319,12/3/2014,N-319,,19999N NPRClearing  (N),NPR,,32656.47, 0.00 ," 32,656.47 ",US Dollar,Dec 2014 [Mangsir 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,ACCA payment,ACCA payment,98.98899667
80003,N-320,12/3/2014,N-320,,19999N NPRClearing  (N),NPR,,35682.09, 0.00 ," 35,682.09 ",US Dollar,Dec 2014 [Mangsir 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Saleways payment,Saleways payment,98.74934964
80004,N-321,11/25/2014,N-321,,19999N NPRClearing  (N),NPR,,2872000, 0.00 ," 2,872,000.00 ",US Dollar,Dec 2014 [Mangsir 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,LC-Blue Star Limited,LC-Blue Star Limited,98.55759992
80106,N-325,12/10/2014,N-325,,19214N HBL/USD 04813110019 CUR (N),USD, 0.00 ,2500000, 0.00 ," 248,250,000.00 ",US Dollar,Dec 2014 [Mangsir 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD matured in HBL,FD matured in HBL,99.3
81369,N-326,1/11/2015,N-326,,19212N NMB/NPR0200010920300012 CUR  (N),NPR,,3000000, 0.00 ," 3,000,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer from SCBNL to NMB,Fund transfer from SCBNL to NMB,99.00000099
81370,N-327,1/11/2015,N-327,,19207N SCB/NPR 18-1107518-01 SAV  (N),NPR,,16354680.07, 0.00 ," 16,354,680.07 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer to Gratuity A/C,Fund transfer to Gratuity A/C,98.99999915
81492,N-328,12/26/2014,N-328,,19999N NPRClearing  (N),NPR,,5500, 0.00 ," 5,500.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Mr. Sunil Manandhar's payment,Mr. Sunil Manandhar's payment,101.4572957
81493,N-329,12/26/2014,N-329,,19999N NPRClearing  (N),NPR,,38250, 0.00 ," 38,250.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,IPPAN's payment,IPPAN's payment,101.4508129
81494,N-330,12/26/2014,N-330,,19999N NPRClearing  (N),NPR,,781389.5, 0.00 ," 781,389.50 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,G4S's payment,G4S's payment,101.4500384
81495,N-331,12/26/2014,N-331,,19999N NPRClearing  (N),NPR,,15000, 0.00 ," 15,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Chandeshwori's payment,Chandeshwori's payment,101.447315
81496,N-332,12/26/2014,N-332,,19999N NPRClearing  (N),NPR,,17766.2, 0.00 ," 17,766.20 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Saleways' payment,Saleways' payment,101.4515761
81497,N-333,12/26/2014,N-333,,19999N NPRClearing  (N),NPR,,1561000, 0.00 ," 1,561,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Hydro conssult's payment,Hydro conssult's payment,101.4500006
81498,N-334,12/28/2014,N-334,,19999N NPRClearing  (N),NPR,,1115501.75, 0.00 ," 1,115,501.75 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Associated Enter,Associated Enter,101.4000318
81500,N-335,12/26/2014,N-335,,19999N NPRClearing  (N),NPR,,90979.2, 0.00 ," 90,979.20 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Statkraft's payment,Statkraft's payment,101.2049479
81501,N-336,12/31/2014,N-336,,19999N NPRClearing  (N),NPR,,587427.15, 0.00 ," 587,427.15 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Worldlink's payment,Worldlink's payment,100.860061
81502,N-337,1/2/2015,N-337,,19999N NPRClearing  (N),NPR,,375664, 0.00 ," 375,664.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Trelleborg Sealing's Payment,Trelleborg Sealing's Payment,100.9054696
81503,N-338,12/31/2014,N-338,,19999N NPRClearing  (N),NPR,,21645441.03, 0.00 ," 21,645,441.03 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,DOED's payment,DOED's payment,100.8600023
81504,N-339,1/6/2015,N-339,,19999N NPRClearing  (N),NPR,,201823.16, 0.00 ," 201,823.16 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Kondor Abrasivi SRL's payment,Kondor Abrasivi SRL's payment,104.5385448
81505,N-340,1/12/2015,N-340,,19999N NPRClearing  (N),NPR,,136728, 0.00 ," 136,728.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Trans Himalayan's payment,Trans Himalayan's payment,99.15010877
81506,N-341,1/12/2015,N-341,,19999N NPRClearing  (N),NPR,,5500, 0.00 ," 5,500.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Mr. Sunil's payment,Mr. Sunil's payment,99.15269515
81507,N-342,1/12/2015,N-342,,19999N NPRClearing  (N),NPR,,150000, 0.00 ," 150,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SP international's payment,SP international's payment,99.14995439
81508,N-343,1/12/2015,N-343,,19999N NPRClearing  (N),NPR,,813304.92, 0.00 ," 813,304.92 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,G4S's payment,G4S's payment,99.15003346
81510,N-344,1/12/2015,N-344,,19999N NPRClearing  (N),NPR,,25000, 0.00 ," 25,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,IPPAN's payment,IPPAN's payment,99.15126517
81511,N-345,1/12/2015,N-345,,19999N NPRClearing  (N),NPR,,1101949.15, 0.00 ," 1,101,949.15 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SN Power's payment,SN Power's payment,99.15000144
81512,N-346,1/12/2015,N-346,,19999N NPRClearing  (N),NPR,,2400000, 0.00 ," 2,400,000.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),CSR,KPS's payment,KPS's payment,99.00001733
81513,N-347,12/26/2014,N-347,,19999N NPRClearing  (N),NPR,,5673524.24, 0.00 ," 5,673,524.24 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,LC-ABB AS,LC-ABB AS,102.5970634
81514,N-348,1/13/2015,N-348,,19999N NPRClearing  (N),NPR,,28122667.27, 0.00 ," 28,122,667.27 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Estimated tax paid for 2071-72,Estimated tax paid for 2071-72,98.99999866
81515,N-349,1/13/2015,N-349,,19999N NPRClearing  (N),NPR,,53837.26, 0.00 ," 53,837.26 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Final tax for 2070-71,Final tax for 2070-71,99.00012872
81516,N-350,1/13/2015,N-350,,19999N NPRClearing  (N),NPR,,616595, 0.00 ," 616,595.00 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Airtech's payment,Airtech's payment,99.00003693
81530,N-352,12/19/2014,N-352,,19999N NPRClearing  (N),NPR,,29662.4, 0.00 ," 29,662.40 ",US Dollar,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Trinity NDT's payment,Trinity NDT's payment,100.3565991
81558,N-353,1/13/2015,N-353,,19213N NMB/NPR 0200010920300038 CUR  (N),NPR,," 15,000,000.00 ", 0.00 ," 15,000,000.00 ",Nepalese Rupee,Jan 2015 [Paush 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer from SCBNL to NMB,Fund transfer from SCBNL to NMB,1
81921,N-354,1/22/2015,N-354,,19300N NSBI/USD 20238400100005 CUR (N),USD, 0.00 ,980000, 0.00 ," 96,726,000.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund Transfer from SCBNL to NSBI,Fund Transfer from SCBNL to NSBI,98.7
82077,N-356,2/4/2015,N-356,,19213N NMB/NPR 0200010920300038 CUR  (N),NPR,," 12,000,000.00 ", 0.00 ," 12,000,000.00 ",Nepalese Rupee,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer,Fund transfer,1
82080,N-359,2/8/2015,N-359,,19660N FixedDeposits EBL (N),USD, 0.00 ,2000000, 0.00 ," 198,000,000.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD on Everest Bank,FD on Everest Bank,99
82100,N-364,2/9/2015,N-364,,19640N FixedDeposits HBL (N),USD, 0.00 ,2500000, 0.00 ," 248,750,000.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer to HBL,Fund transfer to HBL,99.5
82107,N-365,1/16/2015,N-365,,19999N NPRClearing  (N),NPR,,456680, 0.00 ," 456,680.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's partner pension payment,GM's partner pension payment,98.85169432
82108,N-366,1/16/2015,N-366,,19999N NPRClearing  (N),NPR,,1179207.37, 0.00 ," 1,179,207.37 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's salary payment for Jan'15,GM's salary payment for Jan'15,99.45871334
82109,N-367,1/22/2015,N-367,,19999N NPRClearing  (N),NPR,,716344.5, 0.00 ," 716,344.50 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Advance to ABB AS,Advance to ABB AS,98.83162968
82110,N-368,1/22/2015,N-368,,19999N NPRClearing  (N),NPR,,200551.5, 0.00 ," 200,551.50 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Payment of SP International,Payment of SP International,98.29992158
82111,N-369,2/4/2015,N-369,,19999N NPRClearing  (N),NPR,,31202.68, 0.00 ," 31,202.68 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,ACCA renewal of Mr. Umesh Sharma,ACCA renewal of Mr. Umesh Sharma,97.73438577
82112,N-370,2/4/2015,N-370,,19999N NPRClearing  (N),NPR,,180763.5, 0.00 ," 180,763.50 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SP International's payment,SP International's payment,98.29979879
82113,N-371,2/4/2015,N-371,,19999N NPRClearing  (N),NPR,,23019.65, 0.00 ," 23,019.65 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Saleways payment,Saleways payment,98.29895807
82114,N-372,2/10/2015,N-372,,19999N NPRClearing  (N),NPR,,1179207.37, 0.00 ," 1,179,207.37 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's Feb payment,GM's Feb payment,97.58911779
82120,N-373,2/10/2015,N-373,,19999N NPRClearing  (N),NPR,,1573978.5, 0.00 ," 1,573,978.50 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Advance to ABB AS,Advance to ABB AS,99.33967248
82122,N-374,2/10/2015,N-374,,19999N NPRClearing  (N),NPR,,2643432, 0.00 ," 2,643,432.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Payment of Excide Battery,Payment of Excide Battery,98.08551154
82123,N-375,2/11/2015,N-375,,19999N NPRClearing  (N),NPR,,4364355.6, 0.00 ," 4,364,355.60 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,ABB AS's payment,ABB AS's payment,98.87856735
82179,N-376,2/4/2015,N-376,,19700N CIT Gratuity Fund (ARF),NPR,," 58,610,201.00 ", 0.00 ," 58,610,201.00 ",Nepalese Rupee,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Gratuity amount transferred to CIT,Gratuity amount transferred to CIT,1
83611,N-379,1/26/2015,N-379,,19630N FixedDeposits NSBI (N),USD, 0.00 ,3000000, 0.00 ," 295,950,000.00 ",US Dollar,Feb 2015 [Magh 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD on SBI,FD on SBI,98.65
84010,N-382,3/18/2015,N-382,,19001N PettyCash/NPR Kirne  (N),NPR,," 50,000.00 ", 0.00 ," 50,000.00 ",Nepalese Rupee,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,PI Kirne# 83(3),PI Kirne# 83(3),1
84046,N-383,3/12/2015,N-383,,19216N EBL/USD 03500105200629 CUR  (N),USD, 0.00 ,3000000, 0.00 ," 301,500,000.00 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer for FD,Fund transfer for FD,100.5
84071,N-384,3/11/2015,N-384,,19213N NMB/NPR 0200010920300038 CUR  (N),NPR,," 10,000,000.00 ", 0.00 ," 10,000,000.00 ",Nepalese Rupee,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer to NMB Bank,Fund transfer to NMB Bank,1
84086,N-388,2/18/2015,N-388,,19200N SCB/USD 01-0417319-51 CUR (N),USD, 0.00 ,3000000, 0.00 ," 299,400,000.00 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund tranfer from NIBL to SCBNL,Fund tranfer from NIBL to SCBNL,99.8
84091,N-389,2/24/2015,N-389,,19999N NPRClearing  (N),NPR,,728225.5, 0.00 ," 728,225.50 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Pushpa Bisht's payment,Pushpa Bisht's payment,99.30000177
84092,N-390,2/24/2015,N-390,,19999N NPRClearing  (N),NPR,,154641.62, 0.00 ," 154,641.62 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SP International's payment,SP International's payment,99.29983562
84093,N-391,2/24/2015,N-391,,19999N NPRClearing  (N),NPR,,25159.53, 0.00 ," 25,159.53 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Saleways Department's payment,Saleways Department's payment,99.29956191
84094,N-392,3/11/2015,N-392,,19999N NPRClearing  (N),NPR,,539573.26, 0.00 ," 539,573.26 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Worldlink's payment,Worldlink's payment,100.0000482
84095,N-393,3/12/2015,N-393,,19999N NPRClearing  (N),NPR,,250000, 0.00 ," 250,000.00 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),CSR,KU's payment,KU's payment,99.9000999
84096,N-394,3/11/2015,N-394,,19999N NPRClearing  (N),NPR,,5603493.3, 0.00 ," 5,603,493.30 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KIRNE (N),KHIM1,HHH's payment,HHH's payment,100.0000054
84174,N-395,3/13/2015,N-395,,19660N FixedDeposits EBL (N),USD, 0.00 ,3000000, 0.00 ," 300,450,000.00 ",US Dollar,Mar 2015 [Phalgun 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD on EBL,FD on EBL,100.15
85647,N-398,4/2/2015,N-398,,19999N NPRClearing  (N),NPR,,134333958.2, 0.00 ," 134,333,958.18 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,TDS on dividend,TDS on dividend,99.69999978
85648,N-399,4/2/2015,N-399,,19999N NPRClearing  (N),NPR,,5000000, 0.00 ," 5,000,000.00 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),CSR,CSDP's payment,CSDP's payment,99.70000269
85649,N-400,4/10/2015,N-400,,19999N NPRClearing  (N),NPR,,25759.56, 0.00 ," 25,759.56 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,,,99.40019294
85650,N-401,4/10/2015,N-401,,19999N NPRClearing  (N),NPR,,15153, 0.00 ," 15,153.00 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Chandeshwori's payment,Chandeshwori's payment,98.44724532
85651,N-402,4/10/2015,N-402,,19999N NPRClearing  (N),NPR,,15300, 0.00 ," 15,300.00 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,IPPAN's payment,IPPAN's payment,100.360774
85652,N-403,4/10/2015,N-403,,19999N NPRClearing  (N),NPR,,732700, 0.00 ," 732,700.00 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Singapore's payment,Singapore's payment,100.1239422
85653,N-404,4/10/2015,N-404,,19999N NPRClearing  (N),NPR,,27092.58, 0.00 ," 27,092.58 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Statkraft India's payment,Statkraft India's payment,99.4515087
85654,N-405,4/13/2015,N-405,,19999N NPRClearing  (N),NPR,,22887899.92, 0.00 ," 22,887,899.92 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,2nd Installment of income tax 2071-72,2nd Installment of income tax 2071-72,99.44999809
85656,N-406,3/16/2015,N-406,,19999N NPRClearing  (N),NPR,,1131451.31, 0.00 ," 1,131,451.31 ",US Dollar,Adjustment 2071,Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's payment,GM's payment,101.7582779
85657,N-407,3/16/2015,N-407,,19999N NPRClearing  (N),NPR,,2924867.59, 0.00 ," 2,924,867.59 ",US Dollar,Adjustment 2071,Himal Power Ltd (NPR),KATHMANDU (N),KHIM1,ABB AS payment,ABB AS payment,96.900135
85799,N-409,4/8/2015,N-409,,19213N NMB/NPR 0200010920300038 CUR  (N),NPR,,19880000, 0.00 ," 19,880,000.00 ",US Dollar,Apr 2015 [Chaitra 2071],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer,Fund transfer,99.4
86244,N-415,4/16/2015,N-415,,19999N NPRClearing  (N),NPR,,1178288.98, 0.00 ," 1,178,288.98 ",US Dollar,May 2015 [Baisakh 2072],Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's payment,GM's payment,100.4191326
86245,N-416,5/12/2015,N-416,,19999N NPRClearing  (N),NPR,,1261862.09, 0.00 ," 1,261,862.09 ",US Dollar,May 2015 [Baisakh 2072],Himal Power Ltd (NPR),KATHMANDU (N),GM,GM's payment,GM's payment,101.0000328
86246,N-417,5/12/2015,N-417,,19999N NPRClearing  (N),NPR,,2381889.9, 0.00 ," 2,381,889.90 ",US Dollar,May 2015 [Baisakh 2072],Himal Power Ltd (NPR),KATHMANDU (N),GM,G4S's payment,G4S's payment,101.7499885
86247,N-418,5/12/2015,N-418,,19999N NPRClearing  (N),NPR,,49282.01, 0.00 ," 49,282.01 ",US Dollar,May 2015 [Baisakh 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,TR Upadhyay's payment,TR Upadhyay's payment,101.7508568
86248,N-419,4/15/2015,N-419,,19620N FixedDeposits SCB (N),USD, 0.00 ,2000000, 0.00 ," 200,200,000.00 ",US Dollar,May 2015 [Baisakh 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD on SCBNL,FD on SCBNL,100.1
88293,N-420,5/17/2015,N-420,,19001N PettyCash/NPR Kirne  (N),NPR,," 100,000.00 ", 0.00 ," 100,000.00 ",Nepalese Rupee,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Cash from NMB # K 053115,Cash from NMB # K 053115,1
88697,N-422,6/10/2015,N-422,,19215N NABIL/USD 3103217500006 CUR  (N),USD, 0.00 ,3500000, 0.00 ," 358,750,000.00 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer for FD,Fund transfer for FD,102.5
88750,N-425,5/28/2015,N-425,,19201N SCB/NPR 01-0417289-01 CUR  (N),NPR,,20370000, 0.00 ," 20,370,000.00 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer,Fund transfer,101.85
88755,N-426,5/31/2015,N-426,,19999N NPRClearing  (N),NPR,,921849.48, 0.00 ," 921,849.48 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Norconsult payment,Norconsult payment,105.3354465
88756,N-427,6/10/2015,N-427,,19999N NPRClearing  (N),NPR,,1829577.62, 0.00 ," 1,829,577.62 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,G4S payment,G4S payment,101.8999891
88757,N-428,6/10/2015,N-428,,19999N NPRClearing  (N),NPR,,170203.76, 0.00 ," 170,203.76 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SP international's payment,SP international's payment,101.9001138
88758,N-429,6/10/2015,N-429,,19999N NPRClearing  (N),NPR,,32527.61, 0.00 ," 32,527.61 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Salways' payment,Salways' payment,101.9003477
88764,N-430,5/31/2015,N-430,,19218N EBL/NPR 03500105200628 CUR  (N),NPR,,10000, 0.00 ," 10,000.00 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Deposit in EBL  NPR a/c,Deposit in EBL  NPR a/c,101.8018935
89119,N-433,6/15/2015,N-433,,19216N EBL/USD 03500105200629 CUR  (N),USD, 0.00 ,3000000, 0.00 ," 308,400,000.00 ",US Dollar,Jun 2015 [Jestha 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD Matured-EBL,FD Matured-EBL,102.8
89913,N-434,6/21/2015,N-434,,19212N NMB/NPR0200010920300012 CUR  (N),NPR,,3000000, 0.00 ," 3,000,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer from SCBNL to NMB,Fund transfer from SCBNL to NMB,101.1999958
89922,N-435,7/9/2015,N-435,,19001N PettyCash/NPR Kirne  (N),NPR,," 230,000.00 ", 0.00 ," 230,000.00 ",Nepalese Rupee,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KIRNE (N),KHIM1,Petty cash for HW payments # F 053121,Petty cash for HW payments # F 053121,1
90290,N-436,7/7/2015,N-436,,19214N HBL/USD 04813110019 CUR (N),USD, 0.00 ,2460000, 0.00 ," 249,690,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Fund transfer from SCBNL to HBL for FD,Fund transfer from SCBNL to HBL for FD,101.5
90419,N-438,6/21/2015,N-438,,19999N NPRClearing  (N),NPR,,515213.62, 0.00 ," 515,213.62 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,World link's payment,World link's payment,101.3499767
90420,N-439,6/21/2015,N-439,,19999N NPRClearing  (N),NPR,,75166.13, 0.00 ," 75,166.13 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Saleways payment,Saleways payment,101.3498685
90421,N-440,6/21/2015,N-440,,19999N NPRClearing  (N),NPR,,176296.59, 0.00 ," 176,296.59 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Project & Industrial Sales,Project & Industrial Sales,101.1768362
90422,N-441,6/30/2015,N-441,,19999N NPRClearing  (N),NPR,,448000, 0.00 ," 448,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Sigma Con's payment,Sigma Con's payment,101.5999728
90423,N-442,6/30/2015,N-442,,19999N NPRClearing  (N),NPR,,51000, 0.00 ," 51,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,LP Bhanu Sharma's payment,LP Bhanu Sharma's payment,101.5996972
90425,N-443,7/7/2015,N-443,,19999N NPRClearing  (N),NPR,,1005802.47, 0.00 ," 1,005,802.47 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,G4S's payment,G4S's payment,101.3999643
90426,N-444,7/7/2015,N-444,,19999N NPRClearing  (N),NPR,,215866.96, 0.00 ," 215,866.96 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,SP International's payment,SP International's payment,101.3997849
90427,N-445,7/5/2015,N-445,,19999N NPRClearing  (N),NPR,,587879, 0.00 ," 587,879.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Trans Himalayan's payment,Trans Himalayan's payment,101.4000573
90428,N-446,7/5/2015,N-446,,19999N NPRClearing  (N),NPR,,40000, 0.00 ," 40,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),ADM,Narayan D Devkota's payment,Narayan D Devkota's payment,100.999899
90432,N-447,7/7/2015,N-447,,19999N NPRClearing  (N),NPR,,1216861.19, 0.00 ," 1,216,861.19 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),GM,Tom's payment,Tom's payment,102.7842063
90436,N-448,7/16/2015,N-448,,19999N NPRClearing  (N),NPR,,35000000, 0.00 ," 35,000,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,Last installment to LTPO,Last installment to LTPO,101.2000007
90437,N-449,7/15/2015,N-449,,19200N SCB/USD 01-0417319-51 CUR (N),USD, 0.00 ,2000000, 0.00 ," 203,300,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD matured-SCBNL,FD matured-SCBNL,101.65
90613,N-451,7/3/2015,N-451,,19660N FixedDeposits EBL (N),USD, 0.00 ,3000000, 0.00 ," 304,950,000.00 ",US Dollar,Jul 2015 [Ashad 2072],Himal Power Ltd (NPR),KATHMANDU (N),FIN,FD-EBL,FD-EBL,101.65
